ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
SAN,Santander,Palo Alto Networks Acquires Startup Protect AI As RSA Conference Kicks Off - Investor's Business Daily,Palo Alto Networks Acquires Startup Protect AI As RSA Conference Kicks Off  Investor's Business Daily,Palo Alto Networks Acquires Startup Protect AI As RSA Conference Kicks Off - Investor's Business Daily. Palo Alto Networks Acquires Startup Protect AI As RSA Conference Kicks Off  Investor's Business Daily,AI,-0.9973895,negative,2025-04-28 15:04:00
SAN,Santander,Tech shares fall after Nvidia says new U.S. controls on exports of AI chip will cost it $5.5 billion - Los Angeles Times,Tech shares fall after Nvidia says new U.S. controls on exports of AI chip will cost it $5.5 billion  Los Angeles Times,Tech shares fall after Nvidia says new U.S. controls on exports of AI chip will cost it $5.5 billion - Los Angeles Times. Tech shares fall after Nvidia says new U.S. controls on exports of AI chip will cost it $5.5 billion  Los Angeles Times,AI,-0.99975103,negative,2025-04-16 07:00:00
SAN,Santander,Marvelous Launches AI Insiders Event Series in San Francisco - Yahoo Finance,Marvelous Launches AI Insiders Event Series in San Francisco  Yahoo Finance,Marvelous Launches AI Insiders Event Series in San Francisco - Yahoo Finance. Marvelous Launches AI Insiders Event Series in San Francisco  Yahoo Finance,AI,-0.99999595,negative,2025-04-01 07:00:00
SAN,Santander,AI model driving top-ranked fund flashes a warning on AI stocks - The Mercury News,AI model driving top-ranked fund flashes a warning on AI stocks  The Mercury News,AI model driving top-ranked fund flashes a warning on AI stocks - The Mercury News. AI model driving top-ranked fund flashes a warning on AI stocks  The Mercury News,AI,0.99742126,positive,2025-03-24 07:00:00
SAN,Santander,Cramer explains why investors are no longer paying up for AI stocks - NBC 7 San Diego,Cramer explains why investors are no longer paying up for AI stocks  NBC 7 San Diego,Cramer explains why investors are no longer paying up for AI stocks - NBC 7 San Diego. Cramer explains why investors are no longer paying up for AI stocks  NBC 7 San Diego,AI,-0.9999896,negative,2025-03-18 23:05:50
SAN,Santander,Nvidia CEO Jensen Huang unveils new Rubin AI chips at GTC 2025 - Yahoo Finance,Nvidia CEO Jensen Huang unveils new Rubin AI chips at GTC 2025  Yahoo Finance,Nvidia CEO Jensen Huang unveils new Rubin AI chips at GTC 2025 - Yahoo Finance. Nvidia CEO Jensen Huang unveils new Rubin AI chips at GTC 2025  Yahoo Finance,AI,-0.9999889,negative,2025-03-18 07:00:00
SAN,Santander,Nvidia GTC: 4 Lessons For the Stock and the AI World - Barron's,Nvidia GTC: 4 Lessons For the Stock and the AI World  Barron's,Nvidia GTC: 4 Lessons For the Stock and the AI World - Barron's. Nvidia GTC: 4 Lessons For the Stock and the AI World  Barron's,AI,-0.87361115,negative,2025-03-18 07:00:00
SAN,Santander,Nvidia CEO Huang says chipmaker well positioned for shift in AI - Reuters,Nvidia CEO Huang says chipmaker well positioned for shift in AI  Reuters,Nvidia CEO Huang says chipmaker well positioned for shift in AI - Reuters. Nvidia CEO Huang says chipmaker well positioned for shift in AI  Reuters,AI,1.0,neutral,2025-03-18 07:00:00
SAN,Santander,Nvidia stock price sags despite rapid-fire GTC announcements at Jensen Huang's 'Super Bowl of AI' - Fast Company,Nvidia stock price sags despite rapid-fire GTC announcements at Jensen Huang's 'Super Bowl of AI'  Fast Company,Nvidia stock price sags despite rapid-fire GTC announcements at Jensen Huang's 'Super Bowl of AI' - Fast Company. Nvidia stock price sags despite rapid-fire GTC announcements at Jensen Huang's 'Super Bowl of AI'  Fast Company,AI,0.99785304,positive,2025-03-18 07:00:00
SAN,Santander,Nvidia's top AI event is here: Will Nvidia stock rise during March 18 through March 21? - The Motley Fool Australia,Nvidia's top AI event is here: Will Nvidia stock rise during March 18 through March 21?  The Motley Fool Australia,Nvidia's top AI event is here: Will Nvidia stock rise during March 18 through March 21? - The Motley Fool Australia. Nvidia's top AI event is here: Will Nvidia stock rise during March 18 through March 21?  The Motley Fool Australia,AI,0.88784176,neutral,2025-03-18 07:00:00
