ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
GELYF,Geely,"Meizu Dazzled at Geely Global Intelligent Mobility Expo, Showcasing the Appeal of Its Integrated AI Ecosystem in the World - PR Newswire","Meizu Dazzled at Geely Global Intelligent Mobility Expo, Showcasing the Appeal of Its Integrated AI Ecosystem in the World  PR Newswire","Meizu Dazzled at Geely Global Intelligent Mobility Expo, Showcasing the Appeal of Its Integrated AI Ecosystem in the World - PR Newswire. Meizu Dazzled at Geely Global Intelligent Mobility Expo, Showcasing the Appeal of Its Integrated AI Ecosystem in the World  PR Newswire",AI,0.9885233,neutral,2025-04-26 12:22:00
GELYF,Geely,"""AI for All, All for Safety"", Geely Auto Unveils Groundbreaking Innovations for Tech and Safety at Auto Shanghai 2025 - PR Newswire","""AI for All, All for Safety"", Geely Auto Unveils Groundbreaking Innovations for Tech and Safety at Auto Shanghai 2025  PR Newswire","""AI for All, All for Safety"", Geely Auto Unveils Groundbreaking Innovations for Tech and Safety at Auto Shanghai 2025 - PR Newswire. ""AI for All, All for Safety"", Geely Auto Unveils Groundbreaking Innovations for Tech and Safety at Auto Shanghai 2025  PR Newswire",AI,-0.9566935,negative,2025-04-23 08:06:00
GELYF,Geely,Geely reveals AI-driven Toyota Prado rival - Carsales,Geely reveals AI-driven Toyota Prado rival  Carsales,Geely reveals AI-driven Toyota Prado rival - Carsales. Geely reveals AI-driven Toyota Prado rival  Carsales,AI,-0.99988556,negative,2025-04-23 07:00:00
GELYF,Geely,"Cerence AI Powers Next-Gen Voice Assistants Across Major Auto Brands, Wins ECARX Award - Stock Titan","Cerence AI Powers Next-Gen Voice Assistants Across Major Auto Brands, Wins ECARX Award  Stock Titan","Cerence AI Powers Next-Gen Voice Assistants Across Major Auto Brands, Wins ECARX Award - Stock Titan. Cerence AI Powers Next-Gen Voice Assistants Across Major Auto Brands, Wins ECARX Award  Stock Titan",AI,0.9991934,neutral,2025-04-02 07:00:00
GELYF,Geely,Geely Li Shufu: Car Industry’s Technical Shift to AI Strategy to Propel Product R&D - AASTOCKS.com,Geely Li Shufu: Car Industry’s Technical Shift to AI Strategy to Propel Product R&D  AASTOCKS.com,Geely Li Shufu: Car Industry’s Technical Shift to AI Strategy to Propel Product R&D - AASTOCKS.com. Geely Li Shufu: Car Industry’s Technical Shift to AI Strategy to Propel Product R&D  AASTOCKS.com,AI,-0.99950373,negative,2025-03-09 23:24:00
GELYF,Geely,"2 Artificial Intelligence (AI) Stocks to Buy Before They Soar 124% and 136%, According to Certain Wall Street Analysts - The Motley Fool","2 Artificial Intelligence (AI) Stocks to Buy Before They Soar 124% and 136%, According to Certain Wall Street Analysts  The Motley Fool","2 Artificial Intelligence (AI) Stocks to Buy Before They Soar 124% and 136%, According to Certain Wall Street Analysts - The Motley Fool. 2 Artificial Intelligence (AI) Stocks to Buy Before They Soar 124% and 136%, According to Certain Wall Street Analysts  The Motley Fool",AI,-0.99997675,negative,2025-03-07 08:00:00
GELYF,Geely,Geely to make its AI-powered pilot system available across all brands - South China Morning Post,Geely to make its AI-powered pilot system available across all brands  South China Morning Post,Geely to make its AI-powered pilot system available across all brands - South China Morning Post. Geely to make its AI-powered pilot system available across all brands  South China Morning Post,AI,-0.99997914,negative,2025-03-03 22:00:33
GELYF,Geely,"Jefferies maintains Buy on Geely stock, HK$20.00 target - Investing.com","Jefferies maintains Buy on Geely stock, HK$20.00 target  Investing.com","Jefferies maintains Buy on Geely stock, HK$20.00 target - Investing.com. Jefferies maintains Buy on Geely stock, HK$20.00 target  Investing.com",AI,0.9983822,neutral,2025-03-03 08:00:00
GELYF,Geely,From BYD to Geely and others: Chinese EV makers are in a race to put Deepseek AI in their cars - Moneycontrol,From BYD to Geely and others: Chinese EV makers are in a race to put Deepseek AI in their cars  Moneycontrol,From BYD to Geely and others: Chinese EV makers are in a race to put Deepseek AI in their cars - Moneycontrol. From BYD to Geely and others: Chinese EV makers are in a race to put Deepseek AI in their cars  Moneycontrol,AI,-0.9984407,negative,2025-02-17 08:00:00
GELYF,Geely,BYD and DeepSeek plan to bring “God’s Eye” autonomous driving features to sub-$10k vehicles - R&D World,BYD and DeepSeek plan to bring “God’s Eye” autonomous driving features to sub-$10k vehicles  R&D World,BYD and DeepSeek plan to bring “God’s Eye” autonomous driving features to sub-$10k vehicles - R&D World. BYD and DeepSeek plan to bring “God’s Eye” autonomous driving features to sub-$10k vehicles  R&D World,AI,-0.9991474,negative,2025-02-11 08:00:00
GELYF,Geely,EV makers up the ante in AI use - The Standard (HK),EV makers up the ante in AI use  The Standard (HK),EV makers up the ante in AI use - The Standard (HK). EV makers up the ante in AI use  The Standard (HK),AI,-0.9999937,negative,2025-02-11 08:00:00
GELYF,Geely,"Hong Kong stocks jump on AI theme, hope for US-China tariff reprieve - South China Morning Post","Hong Kong stocks jump on AI theme, hope for US-China tariff reprieve  South China Morning Post","Hong Kong stocks jump on AI theme, hope for US-China tariff reprieve - South China Morning Post. Hong Kong stocks jump on AI theme, hope for US-China tariff reprieve  South China Morning Post",AI,-0.9975132,negative,2025-02-04 08:00:00
GELYF,Geely,Founder of Alibaba-backed AI firm named chairman at Chinese carmaker Lifan - South China Morning Post,Founder of Alibaba-backed AI firm named chairman at Chinese carmaker Lifan  South China Morning Post,Founder of Alibaba-backed AI firm named chairman at Chinese carmaker Lifan - South China Morning Post. Founder of Alibaba-backed AI firm named chairman at Chinese carmaker Lifan  South China Morning Post,AI,-0.99986625,negative,2024-11-12 08:00:00
GELYF,Geely,Tesla's China Rivals Set Delivery Records; Archrival BYD Tops 1 Million EV Milestone - Investor's Business Daily,Tesla's China Rivals Set Delivery Records; Archrival BYD Tops 1 Million EV Milestone  Investor's Business Daily,Tesla's China Rivals Set Delivery Records; Archrival BYD Tops 1 Million EV Milestone - Investor's Business Daily. Tesla's China Rivals Set Delivery Records; Archrival BYD Tops 1 Million EV Milestone  Investor's Business Daily,AI,-0.998917,negative,2024-10-01 07:00:00
GELYF,Geely,Xiaomi-Backed AI Chipmaker Black Sesame Prices Hong Kong IPO at Bottom of Range - BNN Bloomberg,Xiaomi-Backed AI Chipmaker Black Sesame Prices Hong Kong IPO at Bottom of Range  BNN Bloomberg,Xiaomi-Backed AI Chipmaker Black Sesame Prices Hong Kong IPO at Bottom of Range - BNN Bloomberg. Xiaomi-Backed AI Chipmaker Black Sesame Prices Hong Kong IPO at Bottom of Range  BNN Bloomberg,AI,-0.99999845,negative,2024-08-05 07:00:00
GELYF,Geely,7 Growth Stocks That Can Create Millionaires by 2030 - Yahoo Finance,7 Growth Stocks That Can Create Millionaires by 2030  Yahoo Finance,7 Growth Stocks That Can Create Millionaires by 2030 - Yahoo Finance. 7 Growth Stocks That Can Create Millionaires by 2030  Yahoo Finance,AI,-0.99984515,negative,2024-07-26 07:00:00
GELYF,Geely,Geely-backed car tech company takes aim at Nvidia's growing auto business - CNBC,Geely-backed car tech company takes aim at Nvidia's growing auto business  CNBC,Geely-backed car tech company takes aim at Nvidia's growing auto business - CNBC. Geely-backed car tech company takes aim at Nvidia's growing auto business  CNBC,AI,0.70974106,neutral,2024-02-28 08:00:00
GELYF,Geely,"Geely’s Zeekr gears up for US IPO, but China influence remains a concern - TechCrunch","Geely’s Zeekr gears up for US IPO, but China influence remains a concern  TechCrunch","Geely’s Zeekr gears up for US IPO, but China influence remains a concern - TechCrunch. Geely’s Zeekr gears up for US IPO, but China influence remains a concern  TechCrunch",AI,0.99998724,positive,2023-11-09 08:00:00
GELYF,Geely,Geely-Baidu JV Unveils AI-Powered Electric Vehicle - marketscreener.com,Geely-Baidu JV Unveils AI-Powered Electric Vehicle  marketscreener.com,Geely-Baidu JV Unveils AI-Powered Electric Vehicle - marketscreener.com. Geely-Baidu JV Unveils AI-Powered Electric Vehicle  marketscreener.com,AI,-0.99994576,negative,2023-10-31 07:00:00
GELYF,Geely,"Geely's Europe expansion continues, Argo robotaxis on the Lyft app and Tesla AI Day takeaways - TechCrunch","Geely's Europe expansion continues, Argo robotaxis on the Lyft app and Tesla AI Day takeaways  TechCrunch","Geely's Europe expansion continues, Argo robotaxis on the Lyft app and Tesla AI Day takeaways - TechCrunch. Geely's Europe expansion continues, Argo robotaxis on the Lyft app and Tesla AI Day takeaways  TechCrunch",AI,0.99828136,neutral,2022-10-03 07:00:00
GELYF,Geely,EVs Help China’s Geely Auto Rebound In June; Stock Gains 6.7% In Hong Kong - Forbes,EVs Help China’s Geely Auto Rebound In June; Stock Gains 6.7% In Hong Kong  Forbes,EVs Help China’s Geely Auto Rebound In June; Stock Gains 6.7% In Hong Kong - Forbes. EVs Help China’s Geely Auto Rebound In June; Stock Gains 6.7% In Hong Kong  Forbes,AI,0.9999999,neutral,2022-07-07 07:00:00
GELYF,Geely,Geely Navigates China’s Competitive Electric Vehicle Market with New Brand - Caixin Global,Geely Navigates China’s Competitive Electric Vehicle Market with New Brand  Caixin Global,Geely Navigates China’s Competitive Electric Vehicle Market with New Brand - Caixin Global. Geely Navigates China’s Competitive Electric Vehicle Market with New Brand  Caixin Global,AI,-0.99995756,negative,2021-03-24 07:00:00
