ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
POAHY,Porsche,Porsche to diversify investments after €20 billion loss on Volkswagen impairment By Investing.com - Investing.com,Porsche to diversify investments after €20 billion loss on Volkswagen impairment By Investing.com  Investing.com,Porsche to diversify investments after €20 billion loss on Volkswagen impairment By Investing.com - Investing.com. Porsche to diversify investments after €20 billion loss on Volkswagen impairment By Investing.com  Investing.com,AI,-0.9959628,negative,2025-03-26 07:00:00
POAHY,Porsche,Porsche shares in reverse gear after luxury carmaker cuts targets (again) - Proactive financial news,Porsche shares in reverse gear after luxury carmaker cuts targets (again)  Proactive financial news,Porsche shares in reverse gear after luxury carmaker cuts targets (again) - Proactive financial news. Porsche shares in reverse gear after luxury carmaker cuts targets (again)  Proactive financial news,AI,0.9877957,neutral,2025-03-12 08:03:00
POAHY,Porsche,"Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07 - Bloomberg.com","Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07  Bloomberg.com","Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07 - Bloomberg.com. Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07  Bloomberg.com",AI,-0.99993765,negative,2025-02-07 08:00:00
POAHY,Porsche,"Porsche bids to restore output, tackle supply chain risks in second half - Reuters","Porsche bids to restore output, tackle supply chain risks in second half  Reuters","Porsche bids to restore output, tackle supply chain risks in second half - Reuters. Porsche bids to restore output, tackle supply chain risks in second half  Reuters",AI,-0.8635092,negative,2024-07-24 07:00:00
POAHY,Porsche,Porsche Warns on Profit as Supply Chain Hit Slows Production - Bloomberg.com,Porsche Warns on Profit as Supply Chain Hit Slows Production  Bloomberg.com,Porsche Warns on Profit as Supply Chain Hit Slows Production - Bloomberg.com. Porsche Warns on Profit as Supply Chain Hit Slows Production  Bloomberg.com,AI,0.97998744,positive,2024-07-23 07:00:00
POAHY,Porsche,"Nvidia, Uber, Porsche Invest In Toronto-Based Autonomous Trucking Startup, Waabi's $200 Million Funding Round - International Business Times UK","Nvidia, Uber, Porsche Invest In Toronto-Based Autonomous Trucking Startup, Waabi's $200 Million Funding Round  International Business Times UK","Nvidia, Uber, Porsche Invest In Toronto-Based Autonomous Trucking Startup, Waabi's $200 Million Funding Round - International Business Times UK. Nvidia, Uber, Porsche Invest In Toronto-Based Autonomous Trucking Startup, Waabi's $200 Million Funding Round  International Business Times UK",AI,-0.99999213,negative,2024-06-20 07:00:00
POAHY,Porsche,Porsche invests in Canadian AI firm Waabi - Reuters,Porsche invests in Canadian AI firm Waabi  Reuters,Porsche invests in Canadian AI firm Waabi - Reuters. Porsche invests in Canadian AI firm Waabi  Reuters,AI,-0.9999994,negative,2024-06-18 07:00:00
POAHY,Porsche,"Deals in brief: Seaplane Asia secure funding, generative AI startup Pika raises USD 80 million, CICC Porsche Fund completes initial closing, and more - KrASIA","Deals in brief: Seaplane Asia secure funding, generative AI startup Pika raises USD 80 million, CICC Porsche Fund completes initial closing, and more  KrASIA","Deals in brief: Seaplane Asia secure funding, generative AI startup Pika raises USD 80 million, CICC Porsche Fund completes initial closing, and more - KrASIA. Deals in brief: Seaplane Asia secure funding, generative AI startup Pika raises USD 80 million, CICC Porsche Fund completes initial closing, and more  KrASIA",AI,-0.99998677,negative,2024-06-10 07:00:00
POAHY,Porsche,Pune Porsche crash: Why an AI expert has been called in to digitally recreate the accident scene - The Economic Times,Pune Porsche crash: Why an AI expert has been called in to digitally recreate the accident scene  The Economic Times,Pune Porsche crash: Why an AI expert has been called in to digitally recreate the accident scene - The Economic Times. Pune Porsche crash: Why an AI expert has been called in to digitally recreate the accident scene  The Economic Times,AI,-0.99887997,negative,2024-05-30 07:00:00
POAHY,Porsche,Pune Porsche case: Police to employ AI to digitally recreate accident scene - Business Standard,Pune Porsche case: Police to employ AI to digitally recreate accident scene  Business Standard,Pune Porsche case: Police to employ AI to digitally recreate accident scene - Business Standard. Pune Porsche case: Police to employ AI to digitally recreate accident scene  Business Standard,AI,-0.99988127,negative,2024-05-30 07:00:00
POAHY,Porsche,Pune Porsche car crash case: Police to recreate accident digitally using AI tools - Business Today,Pune Porsche car crash case: Police to recreate accident digitally using AI tools  Business Today,Pune Porsche car crash case: Police to recreate accident digitally using AI tools - Business Today. Pune Porsche car crash case: Police to recreate accident digitally using AI tools  Business Today,AI,-0.9999732,negative,2024-05-30 07:00:00
