ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
UBER,Uber,Brad Gerstner Says Autonomous Driving a Fundamental Risk for Uber Technologies (UBER) Business Model - Yahoo Finance,Brad Gerstner Says Autonomous Driving a Fundamental Risk for Uber Technologies (UBER) Business Model  Yahoo Finance,Brad Gerstner Says Autonomous Driving a Fundamental Risk for Uber Technologies (UBER) Business Model - Yahoo Finance. Brad Gerstner Says Autonomous Driving a Fundamental Risk for Uber Technologies (UBER) Business Model  Yahoo Finance,AI,0.52607965,positive,2025-04-28 18:43:02
UBER,Uber,Uber cofounder says AI means some consultants are in 'big trouble' - Business Insider,Uber cofounder says AI means some consultants are in 'big trouble'  Business Insider,Uber cofounder says AI means some consultants are in 'big trouble' - Business Insider. Uber cofounder says AI means some consultants are in 'big trouble'  Business Insider,AI,-0.99586546,negative,2025-04-14 07:00:00
UBER,Uber,Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026 - Yahoo Finance,Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026  Yahoo Finance,Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026 - Yahoo Finance. Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026  Yahoo Finance,AI,-0.99955314,negative,2025-04-12 07:00:00
UBER,Uber,Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026 - The Motley Fool,Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026  The Motley Fool,Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026 - The Motley Fool. Prediction: 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026  The Motley Fool,AI,-0.9985261,negative,2025-04-12 07:00:00
UBER,Uber,How Uber Freight is leveraging AI to make truck routes more efficient - Business Insider,How Uber Freight is leveraging AI to make truck routes more efficient  Business Insider,How Uber Freight is leveraging AI to make truck routes more efficient - Business Insider. How Uber Freight is leveraging AI to make truck routes more efficient  Business Insider,AI,0.9999713,neutral,2025-04-10 07:00:00
UBER,Uber,3 No-Brainer Growth Stocks to Buy for Less Than $100 - The Globe and Mail,3 No-Brainer Growth Stocks to Buy for Less Than $100  The Globe and Mail,3 No-Brainer Growth Stocks to Buy for Less Than $100 - The Globe and Mail. 3 No-Brainer Growth Stocks to Buy for Less Than $100  The Globe and Mail,AI,-0.99896514,negative,2025-04-09 07:00:00
UBER,Uber,"Market-Beating Tech Stocks to Buy Amid AI Downturn: UBER, SPOT - Yahoo Finance","Market-Beating Tech Stocks to Buy Amid AI Downturn: UBER, SPOT  Yahoo Finance","Market-Beating Tech Stocks to Buy Amid AI Downturn: UBER, SPOT - Yahoo Finance. Market-Beating Tech Stocks to Buy Amid AI Downturn: UBER, SPOT  Yahoo Finance",AI,0.99071044,neutral,2025-03-28 07:00:00
UBER,Uber,Robinhood offers to Uber cash to customers and have AI give trading advice - Cointelegraph,Robinhood offers to Uber cash to customers and have AI give trading advice  Cointelegraph,Robinhood offers to Uber cash to customers and have AI give trading advice - Cointelegraph. Robinhood offers to Uber cash to customers and have AI give trading advice  Cointelegraph,AI,-0.9999417,negative,2025-03-27 07:00:00
UBER,Uber,Prediction: These 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026 - The Motley Fool,Prediction: These 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026  The Motley Fool,Prediction: These 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026 - The Motley Fool. Prediction: These 2 AI Stocks Will Be Worth More Than Palantir Technologies by Early 2026  The Motley Fool,AI,-0.9988794,negative,2025-03-22 07:00:00
UBER,Uber,Uber introduces AI-powered helmet selfies to boost two-wheeler rider safety - Business Standard,Uber introduces AI-powered helmet selfies to boost two-wheeler rider safety  Business Standard,Uber introduces AI-powered helmet selfies to boost two-wheeler rider safety - Business Standard. Uber introduces AI-powered helmet selfies to boost two-wheeler rider safety  Business Standard,AI,-0.94799644,negative,2025-03-19 07:00:00
UBER,Uber,Dow Jones Rises On Bessent 'No Guarantees' Comment; Nvidia Reverses Lower Ahead Of AI Event - Investor's Business Daily,Dow Jones Rises On Bessent 'No Guarantees' Comment; Nvidia Reverses Lower Ahead Of AI Event  Investor's Business Daily,Dow Jones Rises On Bessent 'No Guarantees' Comment; Nvidia Reverses Lower Ahead Of AI Event - Investor's Business Daily. Dow Jones Rises On Bessent 'No Guarantees' Comment; Nvidia Reverses Lower Ahead Of AI Event  Investor's Business Daily,AI,-0.99752134,negative,2025-03-17 07:00:00
UBER,Uber,Amazon Alexa’s AI Upgrade: Book Uber Rides and Plan Travel - Skift,Amazon Alexa’s AI Upgrade: Book Uber Rides and Plan Travel  Skift,Amazon Alexa’s AI Upgrade: Book Uber Rides and Plan Travel - Skift. Amazon Alexa’s AI Upgrade: Book Uber Rides and Plan Travel  Skift,AI,-0.8387393,negative,2025-02-26 08:00:00
UBER,Uber,"Uber and Nvidia back my startup, which has raised $280M. Here's how we impressed investors and chose the right ones. - Business Insider","Uber and Nvidia back my startup, which has raised $280M. Here's how we impressed investors and chose the right ones.  Business Insider","Uber and Nvidia back my startup, which has raised $280M. Here's how we impressed investors and chose the right ones. - Business Insider. Uber and Nvidia back my startup, which has raised $280M. Here's how we impressed investors and chose the right ones.  Business Insider",AI,0.9999318,neutral,2025-02-20 08:00:00
UBER,Uber,Uber (UBER) Gains Analyst Confidence with AI-Powered Autonomous Vehicle Strategy - Yahoo Finance,Uber (UBER) Gains Analyst Confidence with AI-Powered Autonomous Vehicle Strategy  Yahoo Finance,Uber (UBER) Gains Analyst Confidence with AI-Powered Autonomous Vehicle Strategy - Yahoo Finance. Uber (UBER) Gains Analyst Confidence with AI-Powered Autonomous Vehicle Strategy  Yahoo Finance,AI,1.0,neutral,2025-02-20 08:00:00
UBER,Uber,Uber alum’s Stacks unlocks $10M to revolutionise financial close with AI - Tech Funding News,Uber alum’s Stacks unlocks $10M to revolutionise financial close with AI  Tech Funding News,Uber alum’s Stacks unlocks $10M to revolutionise financial close with AI - Tech Funding News. Uber alum’s Stacks unlocks $10M to revolutionise financial close with AI  Tech Funding News,AI,-0.99963593,negative,2025-02-19 08:00:00
