ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
META,Meta,"Meta Platforms: AI Continues to Drive Revenue, but Is the Stock a Buy? - The Motley Fool","Meta Platforms: AI Continues to Drive Revenue, but Is the Stock a Buy?  The Motley Fool","Meta Platforms: AI Continues to Drive Revenue, but Is the Stock a Buy? - The Motley Fool. Meta Platforms: AI Continues to Drive Revenue, but Is the Stock a Buy?  The Motley Fool",,0.99999714,neutral,2025-05-04 11:30:00
META,Meta,Meta Platforms Proves Itself As A Best Of Breed Play (NASDAQ:META) - Seeking Alpha,Meta Platforms Proves Itself As A Best Of Breed Play (NASDAQ:META)  Seeking Alpha,Meta Platforms Proves Itself As A Best Of Breed Play (NASDAQ:META) - Seeking Alpha. Meta Platforms Proves Itself As A Best Of Breed Play (NASDAQ:META)  Seeking Alpha,,0.99999976,neutral,2025-05-04 11:25:00
META,Meta,What Analysts Think of Disney Stock Ahead of Earnings - Investopedia,What Analysts Think of Disney Stock Ahead of Earnings  Investopedia,What Analysts Think of Disney Stock Ahead of Earnings - Investopedia. What Analysts Think of Disney Stock Ahead of Earnings  Investopedia,,-0.91790116,negative,2025-05-04 11:00:00
META,Meta,"Meta Platforms, Inc. (NASDAQ:META) Stock Holdings Lifted by Axa S.A. - MarketBeat","Meta Platforms, Inc. (NASDAQ:META) Stock Holdings Lifted by Axa S.A.  MarketBeat","Meta Platforms, Inc. (NASDAQ:META) Stock Holdings Lifted by Axa S.A. - MarketBeat. Meta Platforms, Inc. (NASDAQ:META) Stock Holdings Lifted by Axa S.A.  MarketBeat",,-0.99997544,negative,2025-05-04 10:34:11
META,Meta,"1 Unstoppable Stock Set to Join Nvidia, Microsoft, Amazon, and Apple in the $2 Trillion Club - The Globe and Mail","1 Unstoppable Stock Set to Join Nvidia, Microsoft, Amazon, and Apple in the $2 Trillion Club  The Globe and Mail","1 Unstoppable Stock Set to Join Nvidia, Microsoft, Amazon, and Apple in the $2 Trillion Club - The Globe and Mail. 1 Unstoppable Stock Set to Join Nvidia, Microsoft, Amazon, and Apple in the $2 Trillion Club  The Globe and Mail",,-0.9999478,negative,2025-05-04 09:47:20
META,Meta,Pivotal Research Issues Pessimistic Forecast for Meta Platforms (NASDAQ:META) Stock Price - MarketBeat,Pivotal Research Issues Pessimistic Forecast for Meta Platforms (NASDAQ:META) Stock Price  MarketBeat,Pivotal Research Issues Pessimistic Forecast for Meta Platforms (NASDAQ:META) Stock Price - MarketBeat. Pivotal Research Issues Pessimistic Forecast for Meta Platforms (NASDAQ:META) Stock Price  MarketBeat,,0.9991418,positive,2025-05-04 04:28:15
META,Meta,Meta Platforms (NASDAQ:META) Stock Price Up 4.8% After Analyst Upgrade - MarketBeat,Meta Platforms (NASDAQ:META) Stock Price Up 4.8% After Analyst Upgrade  MarketBeat,Meta Platforms (NASDAQ:META) Stock Price Up 4.8% After Analyst Upgrade - MarketBeat. Meta Platforms (NASDAQ:META) Stock Price Up 4.8% After Analyst Upgrade  MarketBeat,,0.9999832,neutral,2025-05-03 15:26:54
META,Meta,What Analysts Think of AMD Stock Ahead of Earnings - Investopedia,What Analysts Think of AMD Stock Ahead of Earnings  Investopedia,What Analysts Think of AMD Stock Ahead of Earnings - Investopedia. What Analysts Think of AMD Stock Ahead of Earnings  Investopedia,,-0.8689798,negative,2025-05-03 09:00:00
META,Meta,Meta Stock Extends Rally into Second Day After Q1 Earnings Surprise - Yahoo Finance,Meta Stock Extends Rally into Second Day After Q1 Earnings Surprise  Yahoo Finance,Meta Stock Extends Rally into Second Day After Q1 Earnings Surprise - Yahoo Finance. Meta Stock Extends Rally into Second Day After Q1 Earnings Surprise  Yahoo Finance,,0.9882047,neutral,2025-05-02 16:30:10
META,Meta,"Stock Market Powers Higher On Microsoft, Meta, Trump Tariff Hopes: Weekly Review - Investor's Business Daily","Stock Market Powers Higher On Microsoft, Meta, Trump Tariff Hopes: Weekly Review  Investor's Business Daily","Stock Market Powers Higher On Microsoft, Meta, Trump Tariff Hopes: Weekly Review - Investor's Business Daily. Stock Market Powers Higher On Microsoft, Meta, Trump Tariff Hopes: Weekly Review  Investor's Business Daily",,0.99839836,neutral,2025-05-02 15:49:00
META,Meta,Meta’s (META) Reality Labs Continue to Bleed Billions - Yahoo Finance,Meta’s (META) Reality Labs Continue to Bleed Billions  Yahoo Finance,Meta’s (META) Reality Labs Continue to Bleed Billions - Yahoo Finance. Meta’s (META) Reality Labs Continue to Bleed Billions  Yahoo Finance,,0.9990453,positive,2025-05-02 15:39:26
META,Meta,350 Million Reasons to Buy Meta Platforms Stock After Q1 Earnings - The Globe and Mail,350 Million Reasons to Buy Meta Platforms Stock After Q1 Earnings  The Globe and Mail,350 Million Reasons to Buy Meta Platforms Stock After Q1 Earnings - The Globe and Mail. 350 Million Reasons to Buy Meta Platforms Stock After Q1 Earnings  The Globe and Mail,,-0.99997115,negative,2025-05-02 15:39:14
META,Meta,Block Stock Dives as Cash App Parent Takes 'Cautious Stance' Because of Economy - Investopedia,Block Stock Dives as Cash App Parent Takes 'Cautious Stance' Because of Economy  Investopedia,Block Stock Dives as Cash App Parent Takes 'Cautious Stance' Because of Economy - Investopedia. Block Stock Dives as Cash App Parent Takes 'Cautious Stance' Because of Economy  Investopedia,,0.9996055,positive,2025-05-02 13:54:05
META,Meta,12 Top Analysts Agree META Stock is a Buy Post Stellar Q1 Results - The Globe and Mail,12 Top Analysts Agree META Stock is a Buy Post Stellar Q1 Results  The Globe and Mail,12 Top Analysts Agree META Stock is a Buy Post Stellar Q1 Results - The Globe and Mail. 12 Top Analysts Agree META Stock is a Buy Post Stellar Q1 Results  The Globe and Mail,,1.0,neutral,2025-05-02 11:34:00
META,Meta,The AI revolution is an advertising revolution: Morning Brief - Yahoo Finance,The AI revolution is an advertising revolution: Morning Brief  Yahoo Finance,The AI revolution is an advertising revolution: Morning Brief - Yahoo Finance. The AI revolution is an advertising revolution: Morning Brief  Yahoo Finance,,-0.98068297,negative,2025-05-02 10:00:01
META,Meta,Injective Brings Meta Stock Onchain - Altcoin Buzz,Injective Brings Meta Stock Onchain  Altcoin Buzz,Injective Brings Meta Stock Onchain - Altcoin Buzz. Injective Brings Meta Stock Onchain  Altcoin Buzz,,-0.99351466,negative,2025-05-02 07:34:57
META,Meta,"Stocks close higher, lifted by Microsoft, Meta earnings - Reuters","Stocks close higher, lifted by Microsoft, Meta earnings  Reuters","Stocks close higher, lifted by Microsoft, Meta earnings - Reuters. Stocks close higher, lifted by Microsoft, Meta earnings  Reuters",,0.9947448,neutral,2025-05-01 23:18:05
